Indent_ID,Truck_Number,Customer_ID,Cluster_ID,MS_Requirement,HSD_Requirement,LDO_Requirement,FO_Requirement,LSHS_Requirement,SKO_Requirement,Latitude,Longitude,Sealing_Status,Customer_Satisfaction,Truck_Capacity
INDENT11272,Cluster72_Truck1437,Customer1272,Cluster72,44.24,7.04,0.77,43.19,41.45,56.08,27.362961,75.31445,Not Sealed,Moderate,290.0
INDENT14372,Cluster72_Truck1437,Customer372,Cluster72,10.66,15.73,54.33,57.38,35.5,57.35,22.114417,89.474277,Sealed,Good,290.0
INDENT1273,Cluster73_Truck1450,Customer1273,Cluster73,3.18,0.62,34.65,20.42,34.46,5.88,20.370505,77.67374,Sealed,Good,200.0
INDENT1473,Cluster73_Truck1450,Customer1473,Cluster73,0.77,38.78,53.96,43.25,36.77,59.17,24.329063,88.915109,Sealed,Good,200.0
INDENT3573,Cluster73_Truck1450,Customer1573,Cluster73,38.09,44.35,25.42,0.63,27.5,50.36,17.069895,70.405424,Sealed,Good,200.0
INDENT5573,Cluster73_Truck1450,Customer1573,Cluster73,24.39,12.49,6.43,6.63,36.44,48.84,16.901136,86.235585,Sealed,Good,200.0
INDENT7573,Cluster73_Truck1450,Customer1573,Cluster73,3.99,4.21,16.9,27.31,15.26,17.23,25.61582,87.622248,Not Sealed,Moderate,200.0
INDENT9973,Cluster73_Truck1450,Customer1973,Cluster73,36.1,40.51,38.05,40.01,6.23,14.39,24.482759,84.620879,Not Sealed,Perfect,200.0
INDENT1274,Cluster74_Truck1479,Customer1274,Cluster74,54.35,54.66,57.53,21.53,22.18,38.98,14.176525,82.334179,Not Sealed,Good,310.0
INDENT2874,Cluster74_Truck1479,Customer874,Cluster74,42.94,44.07,40.37,41.29,51.62,29.09,25.473581,87.602388,Not Sealed,Bad,310.0
INDENT4574,Cluster74_Truck1479,Customer574,Cluster74,37.37,33.31,26.66,21.01,16.89,14.37,22.196627,70.801208,Sealed,Good,310.0
INDENT8274,Cluster74_Truck1479,Customer274,Cluster74,38.17,13.76,47.22,6.43,16.34,15.36,26.496324,70.787725,Sealed,Good,310.0
INDENT11974,Cluster74_Truck1479,Customer1974,Cluster74,37.31,22.51,35.33,1.42,42.49,20.8,17.915915,80.196109,Not Sealed,Perfect,310.0
INDENT14774,Cluster74_Truck1479,Customer774,Cluster74,21.15,47.47,48.05,53.21,29.05,6.01,21.800441,80.48138,Sealed,Good,310.0
INDENT16074,Cluster74_Truck1479,Customer74,Cluster74,47.48,31.49,10.41,15.02,16.5,58.38,23.942206,81.005505,Sealed,Good,310.0
INDENT16474,Cluster74_Truck1479,Customer474,Cluster74,29.14,17.92,6.41,51.64,37.95,15.93,25.301137,84.469471,Not Sealed,Perfect,310.0
INDENT1275,Cluster75_Truck1499,Customer1275,Cluster75,16.58,38.31,33.43,37.04,15.88,10.79,15.089406,87.886757,Not Sealed,Good,340.0
INDENT5375,Cluster75_Truck1499,Customer1375,Cluster75,45.7,58.1,59.99,20.43,14.91,14.37,26.092081,78.914184,Sealed,Good,340.0
INDENT5975,Cluster75_Truck1499,Customer1975,Cluster75,50.98,14.51,34.21,48.21,21.57,32.27,22.896148,81.784835,Sealed,Good,340.0
INDENT6475,Cluster75_Truck1499,Customer475,Cluster75,37.13,13.94,40.58,26.45,43.96,12.5,16.234942,77.311419,Not Sealed,Perfect,340.0
INDENT7475,Cluster75_Truck1499,Customer1475,Cluster75,35.81,31.64,13.06,11.9,2.92,8.37,13.402437,84.598188,Sealed,Good,340.0
INDENT8475,Cluster75_Truck1499,Customer475,Cluster75,4.47,50.7,14.58,9.01,57.18,55.65,13.537096,77.065611,Not Sealed,Moderate,340.0
INDENT9575,Cluster75_Truck1499,Customer1575,Cluster75,37.97,49.6,21.09,7.98,36.48,10.85,28.676579,70.191559,Sealed,Good,340.0
INDENT11975,Cluster75_Truck1499,Customer1975,Cluster75,20.37,10.4,27.31,9.13,46.28,15.31,22.755156,77.51837,Sealed,Good,340.0
INDENT13475,Cluster75_Truck1499,Customer1475,Cluster75,46.8,19.41,11.77,6.97,53.93,17.89,22.882956,84.670996,Sealed,Good,340.0
INDENT13875,Cluster75_Truck1499,Customer1875,Cluster75,35.71,52.37,44.87,3.87,28.1,21.89,20.714866,82.82386,Sealed,Good,340.0
INDENT1277,Cluster77_Truck1534,Customer1277,Cluster77,29.36,58.46,40.29,51.32,30.46,15.64,18.318467,70.696439,Not Sealed,Bad,370.0
INDENT2177,Cluster77_Truck1534,Customer177,Cluster77,34.54,49.41,56.76,51.5,48.57,39.49,23.545994,72.101104,Not Sealed,Good,370.0
INDENT2277,Cluster77_Truck1534,Customer277,Cluster77,21.73,29.44,12.55,6.97,20.75,16.13,29.519081,74.293073,Not Sealed,Good,370.0
INDENT3577,Cluster77_Truck1534,Customer1577,Cluster77,46.02,3.25,3.13,29.82,23.3,21.52,10.235883,81.417105,Not Sealed,Good,370.0
INDENT5477,Cluster77_Truck1534,Customer1477,Cluster77,49.73,19.23,49.32,53.69,49.15,30.59,26.176193,79.27429,Sealed,Good,370.0
INDENT6577,Cluster77_Truck1534,Customer577,Cluster77,54.6,15.9,19.26,39.76,41.64,37.98,21.657666,75.760428,Sealed,Good,370.0
INDENT7477,Cluster77_Truck1534,Customer1477,Cluster77,26.18,30.07,23.11,13.06,57.61,52.98,11.459095,87.699898,Sealed,Good,370.0
INDENT11877,Cluster77_Truck1534,Customer1877,Cluster77,24.72,15.31,15.21,37.47,29.89,46.29,20.022008,85.304118,Sealed,Good,370.0
INDENT12777,Cluster77_Truck1534,Customer777,Cluster77,50.04,55.38,16.58,0.56,6.48,23.39,27.941288,71.311575,Not Sealed,Perfect,370.0
INDENT17277,Cluster77_Truck1534,Customer1277,Cluster77,25.9,10.79,4.77,45.22,52.26,11.15,17.17058,73.435295,Sealed,Good,370.0
INDENT1280,Cluster80_Truck1582,Customer1280,Cluster80,57.31,58.6,18.24,14.34,50.16,58.57,20.426992,82.052724,Not Sealed,Moderate,410.0
INDENT1380,Cluster80_Truck1582,Customer1380,Cluster80,50.82,12.76,6.56,50.68,18.06,40.16,22.102933,74.481285,Not Sealed,Bad,410.0
INDENT1880,Cluster80_Truck1582,Customer1880,Cluster80,30.12,7.61,47.87,53.4,11.29,55.31,11.257987,82.499032,Sealed,Good,410.0
INDENT6980,Cluster80_Truck1582,Customer980,Cluster80,19.54,54.79,20.49,27.96,49.55,25.32,24.355441,88.542463,Sealed,Good,410.0
INDENT10380,Cluster80_Truck1582,Customer380,Cluster80,34.62,31.64,30.56,40.53,4.72,49.42,13.851451,71.234611,Not Sealed,Moderate,410.0
INDENT12980,Cluster80_Truck1582,Customer980,Cluster80,41.22,3.54,4.54,37.93,50.27,10.36,22.950181,84.205274,Sealed,Good,410.0
INDENT14080,Cluster80_Truck1582,Customer80,Cluster80,51.7,18.98,6.49,30.05,39.73,58.98,11.228165,72.596562,Not Sealed,Good,410.0
INDENT15280,Cluster80_Truck1582,Customer1280,Cluster80,10.27,30.04,8.23,10.41,14.46,20.73,26.20726,82.335998,Not Sealed,Moderate,410.0
INDENT16080,Cluster80_Truck1582,Customer80,Cluster80,45.75,20.43,40.57,35.84,17.72,56.09,26.008098,81.458344,Sealed,Good,410.0
INDENT17580,Cluster80_Truck1582,Customer1580,Cluster80,2.36,40.78,33.24,29.87,21.35,3.35,21.181505,78.937723,Sealed,Good,410.0
INDENT17680,Cluster80_Truck1582,Customer1680,Cluster80,8.54,21.68,34.65,42.66,24.58,25.8,27.786403,80.997683,Sealed,Good,410.0
INDENT1283,Cluster83_Truck1652,Customer1283,Cluster83,37.51,33.31,37.09,31.93,27.51,56.61,28.436002,84.251388,Sealed,Good,270.0
INDENT5583,Cluster83_Truck1652,Customer1583,Cluster83,37.45,47.24,0.9,28.2,0.22,36.63,23.60009,80.399815,Not Sealed,Good,270.0
INDENT5783,Cluster83_Truck1652,Customer1783,Cluster83,24.29,1.2,59.21,57.41,39.73,16.92,17.306491,81.626554,Sealed,Good,270.0
INDENT6683,Cluster83_Truck1652,Customer683,Cluster83,19.08,51.89,22.52,35.54,11.06,11.28,26.817799,72.602867,Sealed,Good,270.0
INDENT7183,Cluster83_Truck1652,Customer1183,Cluster83,42.16,8.38,21.25,12.51,47.82,49.59,12.585557,89.226016,Not Sealed,Moderate,270.0
INDENT9583,Cluster83_Truck1652,Customer1583,Cluster83,1.2,2.45,38.44,5.52,38.7,26.69,27.900842,71.529158,Sealed,Good,270.0
INDENT10883,Cluster83_Truck1652,Customer883,Cluster83,24.57,30.3,3.09,32.77,14.47,37.36,23.179108,78.160152,Not Sealed,Bad,270.0
INDENT17383,Cluster83_Truck1652,Customer1383,Cluster83,47.56,18.06,58.43,53.61,10.87,2.8,12.364242,79.789368,Not Sealed,Perfect,270.0
INDENT17783,Cluster83_Truck1652,Customer1783,Cluster83,18.46,47.71,5.88,9.57,48.19,11.15,28.399159,86.828806,Not Sealed,Moderate,270.0
INDENT1285,Cluster85_Truck1685,Customer1285,Cluster85,33.32,33.54,42.47,14.51,17.13,45.42,29.106698,85.006307,Sealed,Good,220.0
INDENT4285,Cluster85_Truck1685,Customer285,Cluster85,56.59,40.48,13.78,36.33,44.63,2.61,20.917644,86.527334,Sealed,Good,220.0
INDENT6785,Cluster85_Truck1685,Customer785,Cluster85,4.57,21.1,0.0,35.87,46.11,33.51,20.998109,84.950305,Not Sealed,Bad,220.0
INDENT12685,Cluster85_Truck1685,Customer685,Cluster85,31.56,8.69,43.27,27.96,56.34,46.37,24.944727,72.589239,Sealed,Good,220.0
INDENT12985,Cluster85_Truck1685,Customer985,Cluster85,42.93,27.28,52.09,50.54,49.6,6.16,15.444562,71.813465,Not Sealed,Bad,220.0
INDENT1286,Cluster86_Truck1720,Customer1286,Cluster86,2.2,44.21,27.0,35.48,23.88,45.98,14.361637,88.745782,Not Sealed,Bad,310.0
INDENT3886,Cluster86_Truck1720,Customer1886,Cluster86,44.78,49.86,57.54,26.55,44.56,40.62,29.992402,82.931373,Sealed,Good,310.0
INDENT6486,Cluster86_Truck1720,Customer486,Cluster86,47.53,36.45,0.57,4.62,31.75,5.28,29.686862,86.110811,Sealed,Good,310.0
INDENT8186,Cluster86_Truck1720,Customer186,Cluster86,37.39,10.14,4.18,48.11,8.16,51.0,25.585462,71.833862,Sealed,Good,310.0
INDENT12486,Cluster86_Truck1720,Customer486,Cluster86,11.35,24.26,15.2,13.93,58.5,38.25,26.151818,78.319147,Sealed,Good,310.0
INDENT13286,Cluster86_Truck1720,Customer1286,Cluster86,13.6,7.29,23.02,4.85,9.59,30.33,29.753054,83.799911,Not Sealed,Good,310.0
INDENT14086,Cluster86_Truck1720,Customer86,Cluster86,53.3,47.88,15.51,49.59,5.05,39.76,25.315001,86.436993,Not Sealed,Moderate,310.0
INDENT15086,Cluster86_Truck1720,Customer1086,Cluster86,45.52,30.02,19.01,28.97,16.21,55.06,20.457751,81.087489,Sealed,Good,310.0
INDENT1288,Cluster88_Truck1743,Customer1288,Cluster88,26.61,54.91,19.86,14.37,50.43,41.74,13.439279,81.89672,Sealed,Good,380.0
INDENT5988,Cluster88_Truck1743,Customer1988,Cluster88,48.5,26.53,42.63,24.71,48.87,36.71,24.668639,75.357147,Not Sealed,Bad,380.0
INDENT9488,Cluster88_Truck1743,Customer1488,Cluster88,6.53,26.1,29.66,52.41,43.31,31.52,18.703514,78.380017,Sealed,Good,380.0
INDENT10288,Cluster88_Truck1743,Customer288,Cluster88,31.9,17.85,10.32,17.29,32.53,47.5,20.38605,71.067038,Not Sealed,Good,380.0
INDENT11388,Cluster88_Truck1743,Customer1388,Cluster88,28.74,42.92,58.34,27.44,52.98,44.98,21.125784,88.887418,Not Sealed,Moderate,380.0
INDENT13288,Cluster88_Truck1743,Customer1288,Cluster88,23.52,12.94,49.33,29.61,44.1,40.06,14.271384,80.668257,Sealed,Good,380.0
INDENT15188,Cluster88_Truck1743,Customer1188,Cluster88,42.41,44.14,39.21,1.94,48.43,52.68,12.758226,88.078632,Not Sealed,Bad,380.0
INDENT17788,Cluster88_Truck1743,Customer1788,Cluster88,36.95,9.16,51.97,8.54,56.02,1.53,17.812088,88.977575,Not Sealed,Bad,380.0
INDENT1289,Cluster89_Truck1774,Customer1289,Cluster89,42.55,53.6,13.43,13.99,32.41,52.76,28.462715,73.470443,Sealed,Good,420.0
INDENT2389,Cluster89_Truck1774,Customer389,Cluster89,24.63,19.28,16.63,24.65,54.36,53.74,10.776419,70.41541,Not Sealed,Perfect,420.0
INDENT2989,Cluster89_Truck1774,Customer989,Cluster89,59.73,50.3,42.34,23.87,55.27,13.29,26.21734,71.318151,Not Sealed,Bad,420.0
INDENT3689,Cluster89_Truck1774,Customer1689,Cluster89,9.64,38.57,14.41,50.97,29.67,29.47,26.219643,71.867883,Sealed,Good,420.0
INDENT3889,Cluster89_Truck1774,Customer1889,Cluster89,21.6,21.74,25.9,47.63,53.18,3.72,23.728632,77.60275,Not Sealed,Good,420.0
INDENT6689,Cluster89_Truck1774,Customer689,Cluster89,36.47,26.45,53.86,47.65,19.26,35.12,18.86734,86.971699,Sealed,Good,420.0
INDENT7589,Cluster89_Truck1774,Customer1589,Cluster89,54.94,7.06,48.91,8.89,28.17,45.47,23.888886,83.889665,Sealed,Good,420.0
INDENT8489,Cluster89_Truck1774,Customer489,Cluster89,8.94,4.76,32.41,11.49,21.91,40.0,28.745144,73.220361,Sealed,Good,420.0
INDENT12289,Cluster89_Truck1774,Customer289,Cluster89,7.78,5.25,46.33,27.97,58.23,12.38,15.92744,72.130873,Not Sealed,Perfect,420.0
INDENT14189,Cluster89_Truck1774,Customer189,Cluster89,58.63,40.41,50.04,27.62,11.62,27.88,25.549968,73.770822,Sealed,Good,420.0
INDENT17689,Cluster89_Truck1774,Customer1689,Cluster89,50.45,44.2,42.4,44.58,52.19,51.09,27.982844,87.442499,Sealed,Good,420.0
INDENT1293,Cluster93_Truck1850,Customer1293,Cluster93,8.62,50.8,49.12,14.22,54.26,2.73,14.828684,78.699207,Not Sealed,Bad,350.0
INDENT4493,Cluster93_Truck1850,Customer493,Cluster93,10.61,52.83,14.61,54.89,40.96,49.05,27.903197,79.058087,Sealed,Good,350.0
INDENT6993,Cluster93_Truck1850,Customer993,Cluster93,41.03,4.61,21.05,12.59,58.58,35.89,24.859999,78.239564,Not Sealed,Moderate,350.0
INDENT8893,Cluster93_Truck1850,Customer893,Cluster93,17.92,26.09,57.8,38.73,40.89,5.2,26.941384,83.151229,Not Sealed,Good,350.0
INDENT9393,Cluster93_Truck1850,Customer1393,Cluster93,11.72,9.81,33.06,38.54,28.16,32.81,22.312213,88.435909,Not Sealed,Perfect,350.0
INDENT9493,Cluster93_Truck1850,Customer1493,Cluster93,2.42,29.74,30.27,9.7,48.56,46.9,29.00926,76.163754,Sealed,Good,350.0
INDENT10093,Cluster93_Truck1850,Customer93,Cluster93,44.02,11.57,19.03,22.68,18.23,8.59,22.600477,78.366961,Not Sealed,Perfect,350.0
INDENT12493,Cluster93_Truck1850,Customer493,Cluster93,42.94,34.91,28.6,32.26,40.95,27.55,10.019294,78.782795,Not Sealed,Perfect,350.0
INDENT15093,Cluster93_Truck1850,Customer1093,Cluster93,13.76,12.27,28.23,38.49,10.67,17.47,22.728425,88.558474,Sealed,Good,350.0
INDENT1294,Cluster94_Truck1867,Customer1294,Cluster94,42.11,52.76,30.27,3.28,16.23,38.06,20.009113,89.021634,Not Sealed,Moderate,520.0
INDENT1394,Cluster94_Truck1867,Customer1394,Cluster94,26.85,19.71,28.44,59.37,52.99,59.78,23.794602,80.239223,Not Sealed,Good,520.0
INDENT3894,Cluster94_Truck1867,Customer1894,Cluster94,56.52,29.04,5.12,34.57,44.08,41.75,22.349271,73.589585,Not Sealed,Perfect,520.0
INDENT4794,Cluster94_Truck1867,Customer794,Cluster94,0.25,34.11,18.42,10.82,6.1,59.95,16.177034,73.266614,Not Sealed,Bad,520.0
INDENT4894,Cluster94_Truck1867,Customer894,Cluster94,26.85,4.51,41.76,53.9,19.14,39.92,11.601582,80.964651,Sealed,Good,520.0
INDENT7694,Cluster94_Truck1867,Customer1694,Cluster94,25.71,43.15,43.41,56.4,40.15,15.3,23.939159,84.40805,Not Sealed,Bad,520.0
INDENT7894,Cluster94_Truck1867,Customer1894,Cluster94,42.37,9.94,31.03,36.79,35.61,12.7,17.792877,87.285284,Sealed,Good,520.0
INDENT8894,Cluster94_Truck1867,Customer894,Cluster94,14.71,14.38,14.01,24.38,44.88,4.64,20.726986,77.369411,Sealed,Good,520.0
INDENT9494,Cluster94_Truck1867,Customer1494,Cluster94,17.2,55.38,17.19,1.68,24.78,39.38,13.084841,87.687649,Not Sealed,Perfect,520.0
INDENT10294,Cluster94_Truck1867,Customer294,Cluster94,36.76,36.68,17.42,11.34,33.83,38.5,26.824351,79.352497,Sealed,Good,520.0
INDENT11094,Cluster94_Truck1867,Customer1094,Cluster94,27.45,36.22,36.12,56.41,22.91,51.96,23.768427,75.852175,Sealed,Good,520.0
INDENT13194,Cluster94_Truck1867,Customer1194,Cluster94,16.65,23.63,39.77,38.67,4.24,24.27,14.654358,88.291129,Not Sealed,Moderate,520.0
INDENT13994,Cluster94_Truck1867,Customer1994,Cluster94,17.61,26.67,47.21,2.32,5.95,43.29,29.371603,83.49707,Sealed,Good,520.0
INDENT14894,Cluster94_Truck1867,Customer894,Cluster94,35.58,8.91,34.72,19.87,21.48,47.3,21.212769,84.105925,Sealed,Good,520.0
INDENT1296,Cluster96_Truck1920,Customer1296,Cluster96,21.19,1.68,34.74,56.72,19.66,29.74,14.461434,77.400107,Not Sealed,Perfect,250.0
INDENT2696,Cluster96_Truck1920,Customer696,Cluster96,14.88,15.01,50.35,19.74,6.75,34.93,22.252496,78.803208,Sealed,Good,250.0
INDENT4696,Cluster96_Truck1920,Customer696,Cluster96,42.7,44.54,21.54,48.74,36.23,19.39,28.209356,87.274649,Not Sealed,Good,250.0
INDENT4796,Cluster96_Truck1920,Customer796,Cluster96,32.36,32.69,34.63,2.64,34.94,48.24,21.085106,77.489438,Sealed,Good,250.0
INDENT7096,Cluster96_Truck1920,Customer1096,Cluster96,18.47,25.56,2.74,22.58,3.58,10.2,20.553401,79.118664,Not Sealed,Moderate,250.0
INDENT7196,Cluster96_Truck1920,Customer1196,Cluster96,8.13,38.38,18.49,11.58,29.73,10.03,26.760295,77.961849,Not Sealed,Moderate,250.0
INDENT10296,Cluster96_Truck1920,Customer296,Cluster96,13.77,24.31,26.9,46.17,35.47,55.19,28.735946,84.263681,Not Sealed,Moderate,250.0
INDENT15096,Cluster96_Truck1920,Customer1096,Cluster96,23.92,35.54,45.7,35.88,46.84,31.92,25.070816,83.006853,Sealed,Good,250.0
INDENT1300,Cluster100_Truck1982,Customer1300,Cluster100,15.46,5.85,55.0,9.85,34.42,28.64,15.026972,76.787667,Sealed,Good,240.0
INDENT5500,Cluster100_Truck1982,Customer1500,Cluster100,54.88,42.05,59.86,23.14,48.85,19.51,27.20827,75.477546,Not Sealed,Good,240.0
INDENT7800,Cluster100_Truck1982,Customer1800,Cluster100,23.84,14.5,39.21,52.29,54.32,17.47,20.611415,89.260518,Sealed,Good,240.0
INDENT13000,Cluster100_Truck1982,Customer1000,Cluster100,32.25,51.99,25.35,41.66,20.6,18.75,25.657487,78.754584,Sealed,Good,240.0
INDENT17000,Cluster100_Truck1982,Customer1000,Cluster100,44.32,15.61,58.17,8.51,56.66,14.72,10.735179,86.295548,Not Sealed,Good,240.0
INDENT1301,Cluster1_Truck5,Customer1301,Cluster1,1.37,2.03,41.47,13.99,13.56,31.88,14.041834,81.892488,Sealed,Good,360.0
INDENT1901,Cluster1_Truck5,Customer1901,Cluster1,41.8,23.33,21.91,14.6,23.34,42.76,27.658917,79.798923,Sealed,Good,360.0
INDENT9201,Cluster1_Truck5,Customer1201,Cluster1,3.84,18.04,55.79,55.61,45.09,58.26,17.752316,79.170435,Sealed,Good,360.0
INDENT11101,Cluster1_Truck5,Customer1101,Cluster1,13.31,8.07,51.54,57.12,0.49,38.13,24.421396,79.81852,Not Sealed,Moderate,360.0
INDENT12601,Cluster1_Truck5,Customer601,Cluster1,3.41,54.33,10.61,7.66,58.13,58.17,21.349269,88.006313,Sealed,Good,360.0
INDENT15301,Cluster1_Truck5,Customer1301,Cluster1,3.36,49.59,5.93,46.02,5.39,12.12,11.150306,80.447874,Sealed,Good,360.0
INDENT16001,Cluster1_Truck5,Customer1,Cluster1,29.27,20.57,45.46,46.5,27.19,54.45,21.336448,83.890116,Sealed,Good,360.0
INDENT17701,Cluster1_Truck5,Customer1701,Cluster1,13.61,59.66,55.28,10.41,29.75,59.5,26.915596,84.557264,Sealed,Good,360.0
INDENT1302,Cluster2_Truck36,Customer1302,Cluster2,30.93,21.63,19.64,54.57,34.93,50.39,14.139394,76.147736,Sealed,Good,280.0
INDENT2802,Cluster2_Truck36,Customer802,Cluster2,13.19,58.27,51.22,24.05,35.13,57.91,20.311912,73.28159,Not Sealed,Perfect,280.0
INDENT3302,Cluster2_Truck36,Customer1302,Cluster2,28.23,45.81,37.93,50.33,21.09,20.02,27.679505,82.027923,Not Sealed,Perfect,280.0
INDENT8002,Cluster2_Truck36,Customer2,Cluster2,1.56,6.34,57.69,30.53,51.95,40.88,27.380707,87.730131,Sealed,Good,280.0
INDENT10202,Cluster2_Truck36,Customer202,Cluster2,28.48,45.07,44.91,21.03,10.37,55.57,17.170629,85.554107,Sealed,Good,280.0
INDENT10702,Cluster2_Truck36,Customer702,Cluster2,54.72,42.02,30.3,31.36,15.72,36.49,24.16541,85.280947,Not Sealed,Bad,280.0
INDENT16202,Cluster2_Truck36,Customer202,Cluster2,38.7,52.08,28.34,42.19,36.92,8.69,27.816386,75.841701,Not Sealed,Good,280.0
INDENT1303,Cluster3_Truck46,Customer1303,Cluster3,39.15,14.21,41.31,59.66,25.76,1.5,15.852205,79.564327,Sealed,Good,390.0
INDENT2803,Cluster3_Truck46,Customer803,Cluster3,59.09,12.55,21.95,12.19,19.85,16.86,21.28646,86.435801,Not Sealed,Moderate,390.0
INDENT3303,Cluster3_Truck46,Customer1303,Cluster3,9.66,21.96,14.42,41.51,17.53,4.89,12.697823,82.452918,Not Sealed,Moderate,390.0
INDENT7303,Cluster3_Truck46,Customer1303,Cluster3,9.88,54.2,26.58,57.58,8.86,1.3,28.328662,85.490243,Not Sealed,Good,390.0
INDENT9103,Cluster3_Truck46,Customer1103,Cluster3,40.39,21.48,2.12,8.65,6.74,53.45,29.44666,79.17113,Sealed,Good,390.0
INDENT9503,Cluster3_Truck46,Customer1503,Cluster3,29.54,13.34,41.58,59.19,22.69,1.36,21.331031,73.130581,Sealed,Good,390.0
INDENT12803,Cluster3_Truck46,Customer803,Cluster3,43.64,2.45,52.31,56.21,56.04,58.39,23.86526,72.140609,Sealed,Good,390.0
INDENT13403,Cluster3_Truck46,Customer1403,Cluster3,15.96,10.95,55.86,11.74,2.81,23.65,27.151773,84.009827,Not Sealed,Good,390.0
INDENT14903,Cluster3_Truck46,Customer903,Cluster3,43.0,21.01,29.52,2.73,46.43,38.46,19.717692,73.961249,Sealed,Good,390.0
INDENT15203,Cluster3_Truck46,Customer1203,Cluster3,41.97,41.55,50.02,2.53,8.57,16.49,12.72249,87.251519,Sealed,Good,390.0
INDENT16503,Cluster3_Truck46,Customer503,Cluster3,54.61,42.86,34.56,0.67,16.76,29.01,21.412412,85.066431,Sealed,Good,390.0
INDENT1306,Cluster6_Truck103,Customer1306,Cluster6,47.19,57.64,26.77,37.12,19.68,4.57,11.439919,74.092953,Not Sealed,Perfect,280.0
INDENT5206,Cluster6_Truck103,Customer1206,Cluster6,59.38,12.69,13.43,21.89,17.71,18.76,24.331317,79.413634,Not Sealed,Bad,280.0
INDENT7806,Cluster6_Truck103,Customer1806,Cluster6,47.21,39.26,51.65,38.63,46.21,51.33,25.960928,89.132135,Not Sealed,Bad,280.0
INDENT9206,Cluster6_Truck103,Customer1206,Cluster6,44.23,4.12,29.03,0.34,51.51,14.36,25.662078,86.511552,Sealed,Good,280.0
INDENT11006,Cluster6_Truck103,Customer1006,Cluster6,59.27,31.94,16.52,0.87,34.9,24.1,29.950822,78.403262,Not Sealed,Good,280.0
INDENT13206,Cluster6_Truck103,Customer1206,Cluster6,13.86,33.04,45.14,48.95,28.36,23.52,25.877977,82.304575,Not Sealed,Moderate,280.0
INDENT1307,Cluster7_Truck137,Customer1307,Cluster7,25.63,37.34,33.97,2.77,11.0,50.22,14.077026,73.672029,Not Sealed,Moderate,410.0
INDENT3707,Cluster7_Truck137,Customer1707,Cluster7,42.73,2.78,5.82,50.33,51.06,8.93,18.562458,89.179485,Sealed,Good,410.0
INDENT5207,Cluster7_Truck137,Customer1207,Cluster7,56.56,37.81,24.87,34.5,20.71,43.32,18.955613,84.445044,Sealed,Good,410.0
INDENT6507,Cluster7_Truck137,Customer507,Cluster7,29.15,22.72,55.74,24.85,1.53,50.05,14.845611,82.873349,Not Sealed,Bad,410.0
INDENT9107,Cluster7_Truck137,Customer1107,Cluster7,44.43,19.01,4.23,34.18,51.18,45.16,19.227403,86.174959,Sealed,Good,410.0
INDENT9707,Cluster7_Truck137,Customer1707,Cluster7,49.76,6.42,49.65,55.12,16.71,21.89,27.490751,86.77693,Not Sealed,Good,410.0
INDENT11307,Cluster7_Truck137,Customer1307,Cluster7,22.04,35.73,34.16,12.66,25.24,38.33,14.471792,89.849959,Not Sealed,Good,410.0
INDENT11507,Cluster7_Truck137,Customer1507,Cluster7,25.55,16.08,22.92,55.46,0.32,23.01,15.489939,79.768932,Sealed,Good,410.0
INDENT16807,Cluster7_Truck137,Customer807,Cluster7,58.75,49.93,58.22,7.06,28.92,25.06,25.896134,71.216769,Sealed,Good,410.0
INDENT17107,Cluster7_Truck137,Customer1107,Cluster7,46.85,19.31,12.63,7.5,33.67,41.32,16.689791,81.533868,Sealed,Good,410.0
INDENT1309,Cluster9_Truck176,Customer1309,Cluster9,26.53,1.64,14.98,55.33,45.96,41.47,28.36559,76.688907,Sealed,Good,440.0
INDENT3909,Cluster9_Truck176,Customer1909,Cluster9,16.15,52.87,45.77,16.8,35.78,29.0,15.783748,84.011219,Not Sealed,Perfect,440.0
INDENT4609,Cluster9_Truck176,Customer609,Cluster9,53.29,55.75,32.12,51.23,46.83,56.6,18.206828,84.914196,Not Sealed,Bad,440.0
INDENT6309,Cluster9_Truck176,Customer309,Cluster9,45.22,46.97,5.42,32.05,3.69,33.0,26.350384,84.724341,Sealed,Good,440.0
INDENT7209,Cluster9_Truck176,Customer1209,Cluster9,6.28,35.66,4.7,33.53,23.47,25.16,20.627192,83.382878,Not Sealed,Moderate,440.0
