Indent_ID,Truck_Number,Date_of_Receiving,Entering_Time,Exiting_Time,Customer_ID,Cluster_ID,Entering_Storage_Time,Exiting_Storage_Time,Truck_Capacity
INDENT12093,Cluster93_Truck1847,2022-02-09,2022-02-09 09:00:00,2022-02-09 15:00:00,Customer93,Cluster93,2022-02-09 16:00:00,2022-02-10 00:00:00,540.0
INDENT12593,Cluster93_Truck1847,2022-07-29,2022-07-29 10:00:00,2022-07-29 11:00:00,Customer593,Cluster93,2022-07-29 18:00:00,2022-07-29 22:00:00,540.0
INDENT13093,Cluster93_Truck1847,2023-04-09,2023-04-09 06:00:00,2023-04-09 11:00:00,Customer1093,Cluster93,2023-04-09 17:00:00,2023-04-09 21:00:00,540.0
INDENT15793,Cluster93_Truck1847,2022-04-20,2022-04-20 07:00:00,2022-04-20 08:00:00,Customer1793,Cluster93,2022-04-20 18:00:00,2022-04-21 01:00:00,540.0
INDENT1094,Cluster94_Truck1866,2022-11-07,2022-11-07 09:00:00,2022-11-07 17:00:00,Customer1094,Cluster94,2022-11-07 19:00:00,2022-11-07 22:00:00,480.0
INDENT1894,Cluster94_Truck1866,2023-08-21,2023-08-21 08:00:00,2023-08-21 15:00:00,Customer1894,Cluster94,2023-08-21 18:00:00,2023-08-21 21:00:00,480.0
INDENT2694,Cluster94_Truck1866,2022-03-24,2022-03-24 08:00:00,2022-03-24 14:00:00,Customer694,Cluster94,2022-03-24 16:00:00,2022-03-24 23:00:00,480.0
INDENT2894,Cluster94_Truck1866,2022-04-19,2022-04-19 07:00:00,2022-04-19 09:00:00,Customer894,Cluster94,2022-04-19 18:00:00,2022-04-19 19:00:00,480.0
INDENT3794,Cluster94_Truck1866,2023-03-08,2023-03-08 08:00:00,2023-03-08 12:00:00,Customer1794,Cluster94,2023-03-08 19:00:00,2023-03-09 02:00:00,480.0
INDENT4294,Cluster94_Truck1866,2022-03-23,2022-03-23 09:00:00,2022-03-23 10:00:00,Customer294,Cluster94,2022-03-23 19:00:00,2022-03-24 03:00:00,480.0
INDENT4594,Cluster94_Truck1866,2022-06-29,2022-06-29 06:00:00,2022-06-29 11:00:00,Customer594,Cluster94,2022-06-29 18:00:00,2022-06-29 19:00:00,480.0
INDENT9394,Cluster94_Truck1866,2022-10-09,2022-10-09 07:00:00,2022-10-09 09:00:00,Customer1394,Cluster94,2022-10-09 19:00:00,2022-10-09 22:00:00,480.0
INDENT13494,Cluster94_Truck1866,2022-12-01,2022-12-01 07:00:00,2022-12-01 11:00:00,Customer1494,Cluster94,2022-12-01 17:00:00,2022-12-01 23:00:00,480.0
INDENT15494,Cluster94_Truck1866,2023-02-01,2023-02-01 07:00:00,2023-02-01 13:00:00,Customer1494,Cluster94,2023-02-01 19:00:00,2023-02-01 20:00:00,480.0
INDENT16194,Cluster94_Truck1866,2022-03-09,2022-03-09 07:00:00,2022-03-09 13:00:00,Customer194,Cluster94,2022-03-09 16:00:00,2022-03-09 23:00:00,480.0
INDENT16294,Cluster94_Truck1866,2023-12-31,2023-12-31 06:00:00,2023-12-31 08:00:00,Customer294,Cluster94,2023-12-31 20:00:00,2024-01-01 03:00:00,480.0
INDENT1095,Cluster95_Truck1884,2022-02-07,2022-02-07 10:00:00,2022-02-07 13:00:00,Customer1095,Cluster95,2022-02-07 17:00:00,2022-02-07 20:00:00,410.0
INDENT2295,Cluster95_Truck1884,2022-07-27,2022-07-27 10:00:00,2022-07-27 11:00:00,Customer295,Cluster95,2022-07-27 16:00:00,2022-07-27 18:00:00,410.0
INDENT2895,Cluster95_Truck1884,2023-04-13,2023-04-13 08:00:00,2023-04-13 16:00:00,Customer895,Cluster95,2023-04-13 19:00:00,2023-04-13 23:00:00,410.0
INDENT3595,Cluster95_Truck1884,2022-07-01,2022-07-01 07:00:00,2022-07-01 15:00:00,Customer1595,Cluster95,2022-07-01 18:00:00,2022-07-01 20:00:00,410.0
INDENT9295,Cluster95_Truck1884,2023-10-04,2023-10-04 06:00:00,2023-10-04 08:00:00,Customer1295,Cluster95,2023-10-04 17:00:00,2023-10-04 21:00:00,410.0
INDENT10695,Cluster95_Truck1884,2023-01-02,2023-01-02 06:00:00,2023-01-02 12:00:00,Customer695,Cluster95,2023-01-02 20:00:00,2023-01-03 03:00:00,410.0
INDENT12695,Cluster95_Truck1884,2022-05-10,2022-05-10 08:00:00,2022-05-10 09:00:00,Customer695,Cluster95,2022-05-10 17:00:00,2022-05-10 19:00:00,410.0
INDENT12795,Cluster95_Truck1884,2023-06-21,2023-06-21 10:00:00,2023-06-21 17:00:00,Customer795,Cluster95,2023-06-21 18:00:00,2023-06-22 01:00:00,410.0
INDENT14795,Cluster95_Truck1884,2022-01-18,2022-01-18 07:00:00,2022-01-18 15:00:00,Customer795,Cluster95,2022-01-18 16:00:00,2022-01-18 22:00:00,410.0
INDENT17095,Cluster95_Truck1884,2022-12-27,2022-12-27 09:00:00,2022-12-27 16:00:00,Customer1095,Cluster95,2022-12-27 17:00:00,2022-12-27 19:00:00,410.0
INDENT1098,Cluster98_Truck1957,2023-09-11,2023-09-11 10:00:00,2023-09-11 18:00:00,Customer1098,Cluster98,2023-09-11 16:00:00,2023-09-11 21:00:00,560.0
INDENT1798,Cluster98_Truck1957,2023-10-22,2023-10-22 09:00:00,2023-10-22 15:00:00,Customer1798,Cluster98,2023-10-22 19:00:00,2023-10-22 20:00:00,560.0
INDENT3398,Cluster98_Truck1957,2022-02-26,2022-02-26 09:00:00,2022-02-26 10:00:00,Customer1398,Cluster98,2022-02-26 18:00:00,2022-02-26 22:00:00,560.0
INDENT5598,Cluster98_Truck1957,2023-10-16,2023-10-16 08:00:00,2023-10-16 13:00:00,Customer1598,Cluster98,2023-10-16 16:00:00,2023-10-16 17:00:00,560.0
INDENT7798,Cluster98_Truck1957,2023-10-16,2023-10-16 06:00:00,2023-10-16 12:00:00,Customer1798,Cluster98,2023-10-16 19:00:00,2023-10-16 22:00:00,560.0
INDENT8098,Cluster98_Truck1957,2022-12-04,2022-12-04 08:00:00,2022-12-04 16:00:00,Customer98,Cluster98,2022-12-04 19:00:00,2022-12-04 20:00:00,560.0
INDENT9298,Cluster98_Truck1957,2023-08-29,2023-08-29 07:00:00,2023-08-29 15:00:00,Customer1298,Cluster98,2023-08-29 20:00:00,2023-08-30 00:00:00,560.0
INDENT11598,Cluster98_Truck1957,2022-09-02,2022-09-02 10:00:00,2022-09-02 14:00:00,Customer1598,Cluster98,2022-09-02 19:00:00,2022-09-02 22:00:00,560.0
INDENT12398,Cluster98_Truck1957,2023-07-14,2023-07-14 09:00:00,2023-07-14 10:00:00,Customer398,Cluster98,2023-07-14 18:00:00,2023-07-14 22:00:00,560.0
INDENT14098,Cluster98_Truck1957,2022-10-03,2022-10-03 08:00:00,2022-10-03 10:00:00,Customer98,Cluster98,2022-10-03 16:00:00,2022-10-04 00:00:00,560.0
INDENT14298,Cluster98_Truck1957,2022-07-09,2022-07-09 06:00:00,2022-07-09 10:00:00,Customer298,Cluster98,2022-07-09 16:00:00,2022-07-09 23:00:00,560.0
INDENT16198,Cluster98_Truck1957,2023-12-31,2023-12-31 06:00:00,2023-12-31 13:00:00,Customer198,Cluster98,2023-12-31 17:00:00,2023-12-31 22:00:00,560.0
INDENT16798,Cluster98_Truck1957,2023-10-28,2023-10-28 08:00:00,2023-10-28 15:00:00,Customer798,Cluster98,2023-10-28 17:00:00,2023-10-28 18:00:00,560.0
INDENT1101,Cluster1_Truck4,2022-02-14,2022-02-14 07:00:00,2022-02-14 11:00:00,Customer1101,Cluster1,2022-02-14 16:00:00,2022-02-14 19:00:00,390.0
INDENT5001,Cluster1_Truck4,2022-09-24,2022-09-24 09:00:00,2022-09-24 15:00:00,Customer1001,Cluster1,2022-09-24 16:00:00,2022-09-24 18:00:00,390.0
INDENT6501,Cluster1_Truck4,2022-02-02,2022-02-02 07:00:00,2022-02-02 09:00:00,Customer501,Cluster1,2022-02-02 20:00:00,2022-02-03 03:00:00,390.0
INDENT8901,Cluster1_Truck4,2023-04-05,2023-04-05 06:00:00,2023-04-05 08:00:00,Customer901,Cluster1,2023-04-05 17:00:00,2023-04-05 22:00:00,390.0
INDENT9401,Cluster1_Truck4,2023-07-07,2023-07-07 07:00:00,2023-07-07 09:00:00,Customer1401,Cluster1,2023-07-07 18:00:00,2023-07-07 22:00:00,390.0
INDENT10601,Cluster1_Truck4,2023-07-27,2023-07-27 10:00:00,2023-07-27 12:00:00,Customer601,Cluster1,2023-07-27 19:00:00,2023-07-27 22:00:00,390.0
INDENT12301,Cluster1_Truck4,2023-06-11,2023-06-11 06:00:00,2023-06-11 14:00:00,Customer301,Cluster1,2023-06-11 20:00:00,2023-06-12 02:00:00,390.0
INDENT13001,Cluster1_Truck4,2022-12-05,2022-12-05 08:00:00,2022-12-05 14:00:00,Customer1001,Cluster1,2022-12-05 16:00:00,2022-12-05 22:00:00,390.0
INDENT14101,Cluster1_Truck4,2022-03-28,2022-03-28 10:00:00,2022-03-28 17:00:00,Customer101,Cluster1,2022-03-28 20:00:00,2022-03-29 01:00:00,390.0
INDENT16601,Cluster1_Truck4,2023-07-06,2023-07-06 06:00:00,2023-07-06 09:00:00,Customer601,Cluster1,2023-07-06 19:00:00,2023-07-06 21:00:00,390.0
INDENT17801,Cluster1_Truck4,2022-09-04,2022-09-04 08:00:00,2022-09-04 10:00:00,Customer1801,Cluster1,2022-09-04 20:00:00,2022-09-05 02:00:00,390.0
INDENT1103,Cluster3_Truck57,2023-12-09,2023-12-09 06:00:00,2023-12-09 12:00:00,Customer1103,Cluster3,2023-12-09 20:00:00,2023-12-10 04:00:00,330.0
INDENT7703,Cluster3_Truck57,2022-03-26,2022-03-26 06:00:00,2022-03-26 11:00:00,Customer1703,Cluster3,2022-03-26 20:00:00,2022-03-26 21:00:00,330.0
INDENT9903,Cluster3_Truck57,2022-06-24,2022-06-24 10:00:00,2022-06-24 12:00:00,Customer1903,Cluster3,2022-06-24 17:00:00,2022-06-25 01:00:00,330.0
INDENT12903,Cluster3_Truck57,2022-05-08,2022-05-08 10:00:00,2022-05-08 14:00:00,Customer903,Cluster3,2022-05-08 19:00:00,2022-05-08 20:00:00,330.0
INDENT16403,Cluster3_Truck57,2023-11-12,2023-11-12 09:00:00,2023-11-12 12:00:00,Customer403,Cluster3,2023-11-12 19:00:00,2023-11-12 23:00:00,330.0
INDENT16803,Cluster3_Truck57,2023-06-18,2023-06-18 09:00:00,2023-06-18 17:00:00,Customer803,Cluster3,2023-06-18 17:00:00,2023-06-18 21:00:00,330.0
INDENT17003,Cluster3_Truck57,2022-06-20,2022-06-20 08:00:00,2022-06-20 09:00:00,Customer1003,Cluster3,2022-06-20 19:00:00,2022-06-21 01:00:00,330.0
INDENT17503,Cluster3_Truck57,2022-06-25,2022-06-25 06:00:00,2022-06-25 11:00:00,Customer1503,Cluster3,2022-06-25 17:00:00,2022-06-25 20:00:00,330.0
INDENT1105,Cluster5_Truck93,2022-11-21,2022-11-21 09:00:00,2022-11-21 17:00:00,Customer1105,Cluster5,2022-11-21 16:00:00,2022-11-21 19:00:00,450.0
INDENT3005,Cluster5_Truck93,2023-02-12,2023-02-12 10:00:00,2023-02-12 13:00:00,Customer1005,Cluster5,2023-02-12 18:00:00,2023-02-12 20:00:00,450.0
INDENT3805,Cluster5_Truck93,2023-12-22,2023-12-22 10:00:00,2023-12-22 13:00:00,Customer1805,Cluster5,2023-12-22 19:00:00,2023-12-23 02:00:00,450.0
INDENT7205,Cluster5_Truck93,2022-06-22,2022-06-22 09:00:00,2022-06-22 10:00:00,Customer1205,Cluster5,2022-06-22 16:00:00,2022-06-22 19:00:00,450.0
INDENT7905,Cluster5_Truck93,2023-06-15,2023-06-15 10:00:00,2023-06-15 15:00:00,Customer1905,Cluster5,2023-06-15 17:00:00,2023-06-15 21:00:00,450.0
INDENT8105,Cluster5_Truck93,2022-08-16,2022-08-16 09:00:00,2022-08-16 13:00:00,Customer105,Cluster5,2022-08-16 18:00:00,2022-08-16 21:00:00,450.0
INDENT10905,Cluster5_Truck93,2022-11-03,2022-11-03 10:00:00,2022-11-03 11:00:00,Customer905,Cluster5,2022-11-03 17:00:00,2022-11-03 18:00:00,450.0
INDENT12205,Cluster5_Truck93,2023-08-19,2023-08-19 07:00:00,2023-08-19 10:00:00,Customer205,Cluster5,2023-08-19 19:00:00,2023-08-20 00:00:00,450.0
INDENT13905,Cluster5_Truck93,2023-04-18,2023-04-18 06:00:00,2023-04-18 13:00:00,Customer1905,Cluster5,2023-04-18 18:00:00,2023-04-18 20:00:00,450.0
INDENT14405,Cluster5_Truck93,2023-09-29,2023-09-29 08:00:00,2023-09-29 14:00:00,Customer405,Cluster5,2023-09-29 18:00:00,2023-09-29 20:00:00,450.0
INDENT16505,Cluster5_Truck93,2023-09-20,2023-09-20 10:00:00,2023-09-20 12:00:00,Customer505,Cluster5,2023-09-20 20:00:00,2023-09-20 22:00:00,450.0
INDENT1106,Cluster6_Truck119,2022-09-10,2022-09-10 09:00:00,2022-09-10 15:00:00,Customer1106,Cluster6,2022-09-10 16:00:00,2022-09-10 18:00:00,370.0
INDENT3206,Cluster6_Truck119,2023-07-26,2023-07-26 07:00:00,2023-07-26 11:00:00,Customer1206,Cluster6,2023-07-26 19:00:00,2023-07-26 22:00:00,370.0
INDENT5306,Cluster6_Truck119,2023-11-24,2023-11-24 06:00:00,2023-11-24 12:00:00,Customer1306,Cluster6,2023-11-24 16:00:00,2023-11-24 20:00:00,370.0
INDENT6606,Cluster6_Truck119,2023-03-08,2023-03-08 07:00:00,2023-03-08 12:00:00,Customer606,Cluster6,2023-03-08 19:00:00,2023-03-08 23:00:00,370.0
INDENT7306,Cluster6_Truck119,2022-12-17,2022-12-17 09:00:00,2022-12-17 11:00:00,Customer1306,Cluster6,2022-12-17 18:00:00,2022-12-17 23:00:00,370.0
INDENT8906,Cluster6_Truck119,2023-11-09,2023-11-09 10:00:00,2023-11-09 15:00:00,Customer906,Cluster6,2023-11-09 16:00:00,2023-11-09 23:00:00,370.0
INDENT9006,Cluster6_Truck119,2022-04-18,2022-04-18 08:00:00,2022-04-18 10:00:00,Customer1006,Cluster6,2022-04-18 20:00:00,2022-04-19 04:00:00,370.0
INDENT12506,Cluster6_Truck119,2023-10-31,2023-10-31 07:00:00,2023-10-31 11:00:00,Customer506,Cluster6,2023-10-31 18:00:00,2023-10-31 22:00:00,370.0
INDENT13506,Cluster6_Truck119,2022-07-13,2022-07-13 09:00:00,2022-07-13 15:00:00,Customer1506,Cluster6,2022-07-13 18:00:00,2022-07-13 23:00:00,370.0
INDENT16506,Cluster6_Truck119,2022-02-15,2022-02-15 07:00:00,2022-02-15 13:00:00,Customer506,Cluster6,2022-02-15 16:00:00,2022-02-15 19:00:00,370.0
INDENT1107,Cluster7_Truck127,2023-11-01,2023-11-01 10:00:00,2023-11-01 18:00:00,Customer1107,Cluster7,2023-11-01 20:00:00,2023-11-01 23:00:00,360.0
INDENT4007,Cluster7_Truck127,2022-11-02,2022-11-02 07:00:00,2022-11-02 09:00:00,Customer7,Cluster7,2022-11-02 19:00:00,2022-11-03 03:00:00,360.0
INDENT4707,Cluster7_Truck127,2023-01-17,2023-01-17 08:00:00,2023-01-17 12:00:00,Customer707,Cluster7,2023-01-17 19:00:00,2023-01-17 22:00:00,360.0
INDENT4807,Cluster7_Truck127,2023-09-24,2023-09-24 10:00:00,2023-09-24 15:00:00,Customer807,Cluster7,2023-09-24 19:00:00,2023-09-25 01:00:00,360.0
INDENT6607,Cluster7_Truck127,2023-03-11,2023-03-11 06:00:00,2023-03-11 13:00:00,Customer607,Cluster7,2023-03-11 16:00:00,2023-03-11 22:00:00,360.0
INDENT8107,Cluster7_Truck127,2023-12-09,2023-12-09 06:00:00,2023-12-09 07:00:00,Customer107,Cluster7,2023-12-09 19:00:00,2023-12-09 23:00:00,360.0
INDENT11007,Cluster7_Truck127,2022-11-19,2022-11-19 08:00:00,2022-11-19 13:00:00,Customer1007,Cluster7,2022-11-19 19:00:00,2022-11-19 22:00:00,360.0
INDENT11907,Cluster7_Truck127,2022-10-28,2022-10-28 08:00:00,2022-10-28 10:00:00,Customer1907,Cluster7,2022-10-28 20:00:00,2022-10-29 01:00:00,360.0
INDENT13007,Cluster7_Truck127,2023-07-29,2023-07-29 09:00:00,2023-07-29 16:00:00,Customer1007,Cluster7,2023-07-29 20:00:00,2023-07-30 00:00:00,360.0
INDENT17707,Cluster7_Truck127,2023-10-23,2023-10-23 06:00:00,2023-10-23 10:00:00,Customer1707,Cluster7,2023-10-23 17:00:00,2023-10-23 20:00:00,360.0
INDENT1108,Cluster8_Truck152,2023-08-14,2023-08-14 08:00:00,2023-08-14 11:00:00,Customer1108,Cluster8,2023-08-14 17:00:00,2023-08-14 20:00:00,340.0
INDENT4208,Cluster8_Truck152,2022-11-21,2022-11-21 08:00:00,2022-11-21 09:00:00,Customer208,Cluster8,2022-11-21 17:00:00,2022-11-21 22:00:00,340.0
INDENT7008,Cluster8_Truck152,2023-12-15,2023-12-15 07:00:00,2023-12-15 08:00:00,Customer1008,Cluster8,2023-12-15 18:00:00,2023-12-15 19:00:00,340.0
INDENT9408,Cluster8_Truck152,2022-11-14,2022-11-14 10:00:00,2022-11-14 17:00:00,Customer1408,Cluster8,2022-11-14 19:00:00,2022-11-14 23:00:00,340.0
INDENT14408,Cluster8_Truck152,2022-12-24,2022-12-24 06:00:00,2022-12-24 09:00:00,Customer408,Cluster8,2022-12-24 16:00:00,2022-12-24 18:00:00,340.0
INDENT14908,Cluster8_Truck152,2023-01-16,2023-01-16 06:00:00,2023-01-16 08:00:00,Customer908,Cluster8,2023-01-16 20:00:00,2023-01-17 00:00:00,340.0
INDENT16108,Cluster8_Truck152,2023-05-30,2023-05-30 06:00:00,2023-05-30 12:00:00,Customer108,Cluster8,2023-05-30 17:00:00,2023-05-31 01:00:00,340.0
INDENT17608,Cluster8_Truck152,2022-06-06,2022-06-06 09:00:00,2022-06-06 16:00:00,Customer1608,Cluster8,2022-06-06 17:00:00,2022-06-06 21:00:00,340.0
INDENT1109,Cluster9_Truck172,2022-01-28,2022-01-28 07:00:00,2022-01-28 13:00:00,Customer1109,Cluster9,2022-01-28 20:00:00,2022-01-28 23:00:00,250.0
INDENT5009,Cluster9_Truck172,2023-10-23,2023-10-23 09:00:00,2023-10-23 17:00:00,Customer1009,Cluster9,2023-10-23 16:00:00,2023-10-23 20:00:00,250.0
INDENT7809,Cluster9_Truck172,2022-06-04,2022-06-04 08:00:00,2022-06-04 15:00:00,Customer1809,Cluster9,2022-06-04 18:00:00,2022-06-04 22:00:00,250.0
INDENT8509,Cluster9_Truck172,2022-04-26,2022-04-26 06:00:00,2022-04-26 10:00:00,Customer509,Cluster9,2022-04-26 16:00:00,2022-04-26 18:00:00,250.0
INDENT9109,Cluster9_Truck172,2022-01-18,2022-01-18 08:00:00,2022-01-18 15:00:00,Customer1109,Cluster9,2022-01-18 17:00:00,2022-01-19 01:00:00,250.0
INDENT12909,Cluster9_Truck172,2023-09-11,2023-09-11 08:00:00,2023-09-11 14:00:00,Customer909,Cluster9,2023-09-11 16:00:00,2023-09-11 18:00:00,250.0
INDENT17809,Cluster9_Truck172,2022-02-23,2022-02-23 10:00:00,2022-02-23 16:00:00,Customer1809,Cluster9,2022-02-23 16:00:00,2022-02-23 22:00:00,250.0
INDENT1110,Cluster10_Truck191,2022-11-22,2022-11-22 06:00:00,2022-11-22 14:00:00,Customer1110,Cluster10,2022-11-22 17:00:00,2022-11-23 00:00:00,220.0
INDENT1310,Cluster10_Truck191,2022-04-17,2022-04-17 06:00:00,2022-04-17 07:00:00,Customer1310,Cluster10,2022-04-17 19:00:00,2022-04-18 02:00:00,220.0
INDENT2610,Cluster10_Truck191,2022-06-04,2022-06-04 09:00:00,2022-06-04 12:00:00,Customer610,Cluster10,2022-06-04 16:00:00,2022-06-04 19:00:00,220.0
INDENT2710,Cluster10_Truck191,2022-01-17,2022-01-17 09:00:00,2022-01-17 10:00:00,Customer710,Cluster10,2022-01-17 20:00:00,2022-01-18 04:00:00,220.0
INDENT8810,Cluster10_Truck191,2022-03-01,2022-03-01 06:00:00,2022-03-01 13:00:00,Customer810,Cluster10,2022-03-01 17:00:00,2022-03-02 01:00:00,220.0
INDENT11710,Cluster10_Truck191,2022-05-11,2022-05-11 06:00:00,2022-05-11 11:00:00,Customer1710,Cluster10,2022-05-11 18:00:00,2022-05-11 19:00:00,220.0
INDENT1112,Cluster12_Truck223,2023-09-29,2023-09-29 06:00:00,2023-09-29 08:00:00,Customer1112,Cluster12,2023-09-29 18:00:00,2023-09-29 21:00:00,390.0
INDENT4412,Cluster12_Truck223,2022-05-10,2022-05-10 10:00:00,2022-05-10 14:00:00,Customer412,Cluster12,2022-05-10 18:00:00,2022-05-10 20:00:00,390.0
INDENT4712,Cluster12_Truck223,2023-11-12,2023-11-12 07:00:00,2023-11-12 09:00:00,Customer712,Cluster12,2023-11-12 19:00:00,2023-11-12 21:00:00,390.0
INDENT5912,Cluster12_Truck223,2023-01-10,2023-01-10 09:00:00,2023-01-10 11:00:00,Customer1912,Cluster12,2023-01-10 17:00:00,2023-01-10 23:00:00,390.0
INDENT6512,Cluster12_Truck223,2022-03-31,2022-03-31 08:00:00,2022-03-31 16:00:00,Customer512,Cluster12,2022-03-31 20:00:00,2022-04-01 04:00:00,390.0
INDENT6712,Cluster12_Truck223,2022-03-27,2022-03-27 10:00:00,2022-03-27 15:00:00,Customer712,Cluster12,2022-03-27 19:00:00,2022-03-27 23:00:00,390.0
INDENT9512,Cluster12_Truck223,2023-04-29,2023-04-29 07:00:00,2023-04-29 11:00:00,Customer1512,Cluster12,2023-04-29 20:00:00,2023-04-29 23:00:00,390.0
INDENT11112,Cluster12_Truck223,2023-11-24,2023-11-24 07:00:00,2023-11-24 10:00:00,Customer1112,Cluster12,2023-11-24 17:00:00,2023-11-24 23:00:00,390.0
INDENT11512,Cluster12_Truck223,2023-04-15,2023-04-15 07:00:00,2023-04-15 11:00:00,Customer1512,Cluster12,2023-04-15 17:00:00,2023-04-16 00:00:00,390.0
INDENT12612,Cluster12_Truck223,2022-08-29,2022-08-29 09:00:00,2022-08-29 14:00:00,Customer612,Cluster12,2022-08-29 17:00:00,2022-08-29 22:00:00,390.0
INDENT17112,Cluster12_Truck223,2022-09-13,2022-09-13 07:00:00,2022-09-13 11:00:00,Customer1112,Cluster12,2022-09-13 16:00:00,2022-09-13 23:00:00,390.0
INDENT1113,Cluster13_Truck247,2022-03-11,2022-03-11 06:00:00,2022-03-11 12:00:00,Customer1113,Cluster13,2022-03-11 20:00:00,2022-03-12 02:00:00,310.0
INDENT1313,Cluster13_Truck247,2023-10-22,2023-10-22 08:00:00,2023-10-22 10:00:00,Customer1313,Cluster13,2023-10-22 16:00:00,2023-10-23 00:00:00,310.0
INDENT3213,Cluster13_Truck247,2022-07-13,2022-07-13 09:00:00,2022-07-13 10:00:00,Customer1213,Cluster13,2022-07-13 20:00:00,2022-07-14 01:00:00,310.0
INDENT4713,Cluster13_Truck247,2023-04-23,2023-04-23 08:00:00,2023-04-23 09:00:00,Customer713,Cluster13,2023-04-23 18:00:00,2023-04-23 19:00:00,310.0
INDENT6113,Cluster13_Truck247,2022-03-18,2022-03-18 08:00:00,2022-03-18 13:00:00,Customer113,Cluster13,2022-03-18 19:00:00,2022-03-19 03:00:00,310.0
INDENT10513,Cluster13_Truck247,2022-10-17,2022-10-17 06:00:00,2022-10-17 13:00:00,Customer513,Cluster13,2022-10-17 16:00:00,2022-10-17 18:00:00,310.0
INDENT1115,Cluster15_Truck288,2022-04-13,2022-04-13 10:00:00,2022-04-13 14:00:00,Customer1115,Cluster15,2022-04-13 16:00:00,2022-04-13 19:00:00,340.0
INDENT3115,Cluster15_Truck288,2022-12-31,2022-12-31 08:00:00,2022-12-31 10:00:00,Customer1115,Cluster15,2022-12-31 20:00:00,2022-12-31 22:00:00,340.0
INDENT3515,Cluster15_Truck288,2022-02-06,2022-02-06 08:00:00,2022-02-06 09:00:00,Customer1515,Cluster15,2022-02-06 17:00:00,2022-02-06 20:00:00,340.0
INDENT8815,Cluster15_Truck288,2022-08-06,2022-08-06 09:00:00,2022-08-06 16:00:00,Customer815,Cluster15,2022-08-06 16:00:00,2022-08-06 21:00:00,340.0
INDENT9715,Cluster15_Truck288,2022-09-14,2022-09-14 06:00:00,2022-09-14 07:00:00,Customer1715,Cluster15,2022-09-14 20:00:00,2022-09-15 01:00:00,340.0
INDENT10515,Cluster15_Truck288,2022-08-28,2022-08-28 06:00:00,2022-08-28 11:00:00,Customer515,Cluster15,2022-08-28 19:00:00,2022-08-29 00:00:00,340.0
INDENT11015,Cluster15_Truck288,2022-12-25,2022-12-25 08:00:00,2022-12-25 12:00:00,Customer1015,Cluster15,2022-12-25 19:00:00,2022-12-26 01:00:00,340.0
INDENT14015,Cluster15_Truck288,2023-10-27,2023-10-27 10:00:00,2023-10-27 11:00:00,Customer15,Cluster15,2023-10-27 17:00:00,2023-10-27 23:00:00,340.0
INDENT16815,Cluster15_Truck288,2022-11-10,2022-11-10 07:00:00,2022-11-10 11:00:00,Customer815,Cluster15,2022-11-10 18:00:00,2022-11-10 23:00:00,340.0
INDENT1116,Cluster16_Truck314,2023-04-29,2023-04-29 07:00:00,2023-04-29 09:00:00,Customer1116,Cluster16,2023-04-29 18:00:00,2023-04-29 20:00:00,490.0
INDENT1316,Cluster16_Truck314,2023-01-12,2023-01-12 08:00:00,2023-01-12 13:00:00,Customer1316,Cluster16,2023-01-12 17:00:00,2023-01-13 00:00:00,490.0
INDENT7416,Cluster16_Truck314,2022-10-13,2022-10-13 10:00:00,2022-10-13 14:00:00,Customer1416,Cluster16,2022-10-13 19:00:00,2022-10-14 02:00:00,490.0
INDENT10216,Cluster16_Truck314,2023-12-01,2023-12-01 10:00:00,2023-12-01 14:00:00,Customer216,Cluster16,2023-12-01 19:00:00,2023-12-02 00:00:00,490.0
INDENT10716,Cluster16_Truck314,2022-04-20,2022-04-20 08:00:00,2022-04-20 10:00:00,Customer716,Cluster16,2022-04-20 16:00:00,2022-04-20 18:00:00,490.0
INDENT10816,Cluster16_Truck314,2022-11-25,2022-11-25 09:00:00,2022-11-25 12:00:00,Customer816,Cluster16,2022-11-25 19:00:00,2022-11-26 02:00:00,490.0
INDENT11016,Cluster16_Truck314,2023-03-14,2023-03-14 08:00:00,2023-03-14 10:00:00,Customer1016,Cluster16,2023-03-14 17:00:00,2023-03-14 21:00:00,490.0
INDENT11516,Cluster16_Truck314,2022-08-31,2022-08-31 06:00:00,2022-08-31 08:00:00,Customer1516,Cluster16,2022-08-31 17:00:00,2022-08-31 22:00:00,490.0
INDENT14416,Cluster16_Truck314,2022-07-31,2022-07-31 06:00:00,2022-07-31 07:00:00,Customer416,Cluster16,2022-07-31 17:00:00,2022-07-31 18:00:00,490.0
INDENT14916,Cluster16_Truck314,2022-09-08,2022-09-08 06:00:00,2022-09-08 07:00:00,Customer916,Cluster16,2022-09-08 16:00:00,2022-09-08 22:00:00,490.0
INDENT16516,Cluster16_Truck314,2023-03-12,2023-03-12 08:00:00,2023-03-12 13:00:00,Customer516,Cluster16,2023-03-12 20:00:00,2023-03-12 21:00:00,490.0
INDENT17816,Cluster16_Truck314,2023-05-26,2023-05-26 08:00:00,2023-05-26 10:00:00,Customer1816,Cluster16,2023-05-26 18:00:00,2023-05-26 20:00:00,490.0
INDENT1118,Cluster18_Truck347,2022-08-20,2022-08-20 06:00:00,2022-08-20 08:00:00,Customer1118,Cluster18,2022-08-20 18:00:00,2022-08-20 22:00:00,500.0
